conference,unique_id,title,code_urls
neurips,5950,Skip-Thought Vectors,"['https://github.com/soskek/bookcorpus', 'https://github.com/dwright37/phylogenetic-autoencoder', 'https://github.com/YinpeiDai/NAUM', 'https://github.com/facebookresearch/InferSent', 'https://github.com/dashayushman/TAC-GAN', 'https://github.com/soskek/homemade_bookcorpus', 'https://github.com/Chriskuei/research-paper-notes', 'https://github.com/bunny98/Text-to-Image-Using-GAN', 'https://github.com/whitneysattler/Skip-Thoughts', 'https://github.com/facebookresearch/SentEval', 'https://github.com/chalothon/Skip-Thought', 'https://github.com/ryankiros/skip-thoughts', 'https://github.com/luweizhang/joint-embedding']"
neurips,5646,Semi-Supervised Factored Logistic Regression for High-Dimensional Neuroimaging Data,['https://github.com/banilo/nips2015']
neurips,5874,Gaussian Process Random Fields,['https://github.com/davmre/gprf']
neurips,5860,On-the-Job Learning with Bayesian Decision Theory,['https://github.com/keenon/lense']
neurips,5899,Gradient Estimation Using Stochastic Computation Graphs,"['https://github.com/totucuong/deep_learning_reading', 'https://github.com/totucuong/machine-learning-reading']"
neurips,5674,Expectation Particle Belief Propagation,['https://github.com/tlienart/EPBP']
neurips,5756,Latent Bayesian melding for integrating individual and population models,['https://github.com/MingjunZhong/LatentBayesianMelding']
neurips,5299,The Infinite Mixture of Infinite Gaussian Mixtures,['https://github.com/halidziya/I2GMM']
neurips,5353,Two-Stream Convolutional Networks for Action Recognition in Videos,"['https://github.com/jerryljq/ActionRecognition', 'https://github.com/woodfrog/ActionRecognition', 'https://github.com/damien911224/theWorldInSafety']"
neurips,5580,Discovering Structure in High-Dimensional Data Through Correlation Explanation,['https://github.com/gregversteeg/CorEx']
neurips,5267,On the Computational Efficiency of Training Neural Networks,['https://github.com/scikit-learn-contrib/polylearn']
neurips,5324,Predictive Entropy Search for Efficient Global Optimization of Black-box Functions,['https://github.com/chongkewu/PESC-HPC']
neurips,5350,Learning to Discover Efficient Mathematical Identities,['https://github.com/kkurach/math_learning']
neurips,5236,Localized Data Fusion for Kernel k-Means Clustering with Application to Cancer Biology,['https://github.com/mehmetgonen/lmkkmeans']
neurips,5258,SAGA: A Fast Incremental Gradient Method With Support for Non-Strongly Convex Composite Objectives,['https://github.com/kilianFatras/variance_reduced_neural_networks']
neurips,5550,Convolutional Neural Network Architectures for Matching Natural Language Sentences,"['https://github.com/Elvirasun28/quora-question-duplicate', 'https://github.com/SJHBXShub/Question_pair']"
neurips,5542,Recurrent Models of Visual Attention,"['https://github.com/theowu23451/DRAM', 'https://github.com/mimikaan/Attention-Model', 'https://github.com/ulstu/robotics_ml', 'https://github.com/Sooram/cnn', 'https://github.com/Sooram/stn', 'https://github.com/BlackWingedKing/RAM', 'https://github.com/amobiny/Recurrent_Attention_Model', 'https://github.com/qingzew/tensorflow-ram', 'https://github.com/baidu-research/DT-RAM']"
neurips,5539,Depth Map Prediction from a Single Image using a Multi-Scale Deep Network,"['https://github.com/MasazI/cnn_depth_tensorflow', 'https://github.com/Tom-Zheng/depth_single_image', 'https://github.com/charigyang/depth_eigen_pytorch', 'https://github.com/shuuchen/depth_eigen']"
neurips,5486,Identifying and attacking the saddle point problem in high-dimensional non-convex optimization,"['https://github.com/jchunn/Ambition', 'https://github.com/smdrozdov/saddle_free_newton']"
neurips,5346,Sequence to Sequence Learning with Neural Networks,"['https://github.com/astorfi/neural-machine-translation-from-scratch', 'https://github.com/mlennox/summarisers', 'https://github.com/JRC1995/Abstractive-Summarization', 'https://github.com/littleflow3r/Sequence_to_sequence_learning_for_machine_translation', 'https://github.com/EuphoriaYan/ChatRobot-For-Keras2', 'https://github.com/TEAMLAB-Lecture/deep_nlp_101', 'https://github.com/ahmadelsallab/spell_corrector', 'https://github.com/dongdong199408/teachchatrobot', 'https://github.com/trqminh/seq2seq', 'https://github.com/littleflow3r/SeqtoSeq_learning_for_machine_translation', 'https://github.com/astorfi/sequence-to-sequence-from-scratch', 'https://github.com/damtharvey/wug-test', 'https://github.com/weiylu/NLP', 'https://github.com/kirillermolov/ChatBot', 'https://github.com/VishalFun/Keras_practice', 'https://github.com/isi-nlp/Zoph_RNN', 'https://github.com/littleflow3r/Japanese_English_Machine_Translation_Seq2Seq', 'https://github.com/ArushiSinghal/Neural-Machine-Translation', 'https://github.com/ArushiSinghal/Neural-Machine-Translation-English-Hindi-for-domain-data', 'https://github.com/giovanniguidi/Seq-2-Seq-OCR', 'https://github.com/ArushiSinghal/NMT-assignment1', 'https://github.com/farizrahman4u/seq2seq', 'https://github.com/nouhadziri/THRED', 'https://github.com/matken11235/keras-seq2seq', 'https://github.com/littleflow3r/Sequence_to_sequence_learning_with_NN', 'https://github.com/dltcls/g2p_pytorch_wiktionary', 'https://github.com/Chatha-Sphere/pno-ai']"
neurips,5360,Content-based recommendations with Poisson factorization,['https://github.com/premgopalan/collabtm']
neurips,5593,Distributed Variational Inference in Sparse Gaussian Process Regression and Latent Variable Models,['https://github.com/markvdw/GParML']
neurips,5344,Conditional Random Field Autoencoders for Unsupervised Structured Prediction,['https://github.com/ldmt-muri/alignment-with-openfst']
neurips,5347,How transferable are features in deep neural networks?,"['https://github.com/nmningmei/BOLD5000_autoencoder', 'https://github.com/Aniket7/Transfer-Learning', 'https://github.com/rajs96/ULMFiT-Twitter-US-Airline-Sentiment']"
neurips,5402,Finding a sparse vector in a subspace: Linear sparsity using alternating directions,['https://github.com/sunju/psv']
neurips,5452,A Wild Bootstrap for Degenerate Kernel Tests,['https://github.com/kacperChwialkowski/wildBootstrap']
neurips,6161,Unsupervised Learning for Physical Interaction through Video Prediction,['https://github.com/tensorflow/models/tree/master/research/video_prediction']
neurips,6096,Learning a Probabilistic Latent Space of Object Shapes via 3D Generative-Adversarial Modeling,['https://github.com/zck119/3dgan-release']
neurips,6552,Visual Dynamics: Probabilistic Future Frame Synthesis via Cross Convolutional Networks,['https://github.com/tensorflow/models/tree/master/research/next_frame_prediction']
neurips,6148,Interpretable Distribution Features with Maximum Testing Power,['https://github.com/wittawatj/interpretable-test']
neurips,6066,f-GAN: Training Generative Neural Samplers using Variational Divergence Minimization,['https://github.com/mboudiaf/Mutual-Information-Variational-Bounds']
neurips,6421,Bayesian Optimization for Probabilistic Programs,"['https://github.com/probprog/bopp', 'https://github.com/probprog/deodorant']"
neurips,6202,Hierarchical Question-Image Co-Attention for Visual Question Answering,"['https://github.com/ShivaliGoel/Coattention_VQA_tf2', 'https://github.com/WillSuen/VQA', 'https://github.com/saurabh1295/adl_vqa', 'https://github.com/karunraju/VQA', 'https://github.com/ritvikshrivastava/ADL_VQA_Tensorflow2', 'https://github.com/jiasenlu/HieCoAttenVQA', 'https://github.com/Rabahjamal/Visual-Question-Answering']"
neurips,6416,FPNN: Field Probing Neural Networks for 3D Data,['https://github.com/yangyanli/FPNN']
neurips,6254,Domain Separation Networks,"['https://github.com/tensorflow/models/tree/master/research/domain_adaptation', 'https://github.com/WinChua/CDRTR']"
neurips,6465,R-FCN: Object Detection via Region-based Fully Convolutional Networks,"['https://github.com/xiaoyongzhu/Deformable-ConvNets', 'https://github.com/NVIDIAAICITYCHALLENGE/AICity_Team6_ISU', 'https://github.com/xdever/RFCN-tensorflow', 'https://github.com/qilei123/DEEPLAB_4_RETINAIMG', 'https://github.com/qilei123/DeformableConvV2', 'https://github.com/macomino/TFM', 'https://github.com/MonsterPeng/Deformable-ConvNets-master', 'https://github.com/makefile/frcnn', 'https://github.com/Xushanbo/caffe-master', 'https://github.com/facebookresearch/detectron', 'https://github.com/wincelinux/ai-dn-FasterRCNN-caffe', 'https://github.com/chenghuaiyu/caffe', 'https://github.com/zzdxfei/defor_conv_mxnet_code', 'https://github.com/fourmi1995/IronExperiment-DCN', 'https://github.com/qilei123/fpn_crop', 'https://github.com/msracver/Deformable-ConvNets', 'https://github.com/zengzhaoyang/trident', 'https://github.com/qilei123/sod_v1', 'https://github.com/kamruleee51/Understanding-of-semantic-segmentation-using-CNN', 'https://github.com/busyboxs/Some-resources-useful-for-me', 'https://github.com/jiajunhua/facebookresearch-Detectron', 'https://github.com/Code-0x00/caffe_windows', 'https://github.com/Feynman27/pytorch-detect-rfcn', 'https://github.com/stupidZZ/pyc_repo', 'https://github.com/qilei123/DEEPLAB_4_RETINA', 'https://github.com/guanfuchen/Deformable-ConvNets', 'https://github.com/qilei123/DeformableConvV2_crop', 'https://github.com/qilei123/sod_v1_demo', 'https://github.com/ghamarian/rfcn', 'https://github.com/freeniliang/caffe-ssd', 'https://github.com/kamruleee51/Recommendation-for-understanding-of-semantic-segmentation-using-CNN', 'https://github.com/daijifeng001/r-fcn', 'https://github.com/princewang1994/RFCN_CoupleNet.pytorch', 'https://github.com/qilei123/fpn_crop_v1_5d', 'https://github.com/chenbys/GuidedOffset', 'https://github.com/zengzhaoyang/Weak_Detection', 'https://github.com/freeniliang/caffe-fastercnn-rfcn']"
neurips,6405,GAP Safe Screening Rules for Sparse-Group Lasso,['https://github.com/EugeneNdiaye/GAPSAFE_SGL']
neurips,6544,Coupled Generative Adversarial Networks,"['https://github.com/eriklindernoren/PyTorch-GAN', 'https://github.com/mingyuliutw/CoGAN', 'https://github.com/eriklindernoren/Keras-GAN']"
neurips,6556,Residual Networks Behave Like Ensembles of Relatively Shallow Networks,['https://github.com/andreasveit/densenet-pytorch']
neurips,6112,Deep Learning without Poor Local Minima,['https://github.com/yijiazh/DFER_Summer2019']
neurips,6353,Neurally-Guided Procedural Models: Amortized Inference for Procedural Graphics Programs using Neural Networks,['https://github.com/dritchie/adnn']
neurips,6568,A Powerful Generative Model Using Random Weights for the Deep Image Representation,['https://github.com/inzouzouwetrust/IMA_RWCNN_project']
neurips,6157,Double Thompson Sampling for Dueling Bandits,['https://github.com/HuasenWu/DuelingBandits']
neurips,6158,Generating Images with Perceptual Similarity Metrics based on Deep Networks,"['https://github.com/Evolving-AI-Lab/synthesizing', 'https://github.com/KamitaniLab/DeepImageReconstruction', 'https://github.com/KamitaniLab/icnn', 'https://github.com/KamitaniLab/End2EndDeepImageReconstruction', 'https://github.com/KamitaniLab/cnnpref', 'https://github.com/willwx/XDream', 'https://github.com/atinghosh/Adverserial-VAE', 'https://github.com/AndyDodss/iicnn']"
neurips,6489,Single-Image Depth Perception in the Wild,"['https://github.com/dfan/single-image-surface-normal-estimation', 'https://github.com/yifjiang/relative-depth-using-pytorch']"
neurips,6496,Sublinear Time Orthogonal Tensor Decomposition,['https://github.com/huanzhang12/sampling_tensor_decomp']
neurips,6469,Dual Learning for Machine Translation,['https://github.com/NonameAuPlatal/Dual_Learning']
neurips,6146,SoundNet: Learning Sound Representations from Unlabeled Video,"['https://github.com/eborboihuc/SoundNet-tensorflow', 'https://github.com/cvondrick/soundnet', 'https://github.com/pseeth/soundnet_keras']"
neurips,6114,Weight Normalization: A Simple Reparameterization to Accelerate Training of Deep Neural Networks,"['https://github.com/TimSalimans/weight_norm', 'https://github.com/seanpmorgan/tf-weightnorm', 'https://github.com/krasserm/wdsr', 'https://github.com/zoli333/Weight-Normalization', 'https://github.com/openai/weightnorm']"
neurips,6463,PerforatedCNNs: Acceleration through Elimination of Redundant Convolutions,"['https://github.com/mfigurnov/perforated-cnn-matconvnet', 'https://github.com/mfigurnov/perforated-cnn-caffe']"
neurips,6118,Gaussian Process Bandit Optimisation with Multi-fidelity Evaluations,['https://github.com/kirthevasank/mf-gp-ucb']
neurips,6241,A Theoretically Grounded Application of Dropout in Recurrent Neural Networks,"['https://github.com/Waino/hnmt', 'https://github.com/bhaddow/dev-nematus', 'https://github.com/martin-gorner/tensorflow-rnn-shakespeare', 'https://github.com/HKUST-KnowComp/R-Net', 'https://github.com/jiahuei/COMIC-Towards-A-Compact-Image-Captioning-Model-with-Attention', 'https://github.com/jiahuei/COMIC-Compact-Image-Captioning-with-Attention', 'https://github.com/yaringal/BayesianRNN', 'https://github.com/Hapiny/tensorflow-rnn-shakespeare', 'https://github.com/BenjaminGonzalez/BamCode', 'https://github.com/abdelrahmansaud/vLSTM']"
neurips,6084,Fast ε-free Inference of Simulation Models with Bayesian Conditional Density Estimation,['https://github.com/gpapamak/epsilon_free_inference']
neurips,6441,Direct Feedback Alignment Provides Learning in Deep Neural Networks,['https://github.com/metataro/DirectFeedbackAlignment']
neurips,6208,Rényi Divergence Variational Inference,"['https://github.com/YingzhenLi/vae_renyi_divergence', 'https://github.com/YingzhenLi/VRbound']"
neurips,6591,VIME: Variational Information Maximizing Exploration,['https://github.com/openai/vime']
neurips,6481,Nested Mini-Batch K-Means,['https://github.com/idiap/eakmeans']
neurips,6165,Dynamic Network Surgery for Efficient DNNs,"['https://github.com/yiwenguo/Dynamic-Network-Surgery', 'https://github.com/hunterkun/small-distiller', 'https://github.com/KarenUllrich/Tutorial_BayesianCompressionForDL']"
neurips,6411,Adaptive Neural Compilation,['https://github.com/albanD/adaptive-neural-compilation']
neurips,6383,Unifying Count-Based Exploration and Intrinsic Motivation,['https://github.com/RLAgent/state-marginal-matching']
neurips,6134,Stochastic Structured Prediction under Bandit Feedback,['https://github.com/juliakreutzer/bandit-cdec']
neurips,6212,Diffusion-Convolutional Neural Networks,['https://github.com/jcatw/scnn']
neurips,6185,Bayesian latent structure discovery from multi-neuron recordings,['https://github.com/slinderman/pypolyagamma']
neurips,6516,Tensor Switching Networks,['https://github.com/coxlab/tsnet']
neurips,6042,Learning to Communicate with Deep Multi-Agent Reinforcement Learning,"['https://github.com/iassael/learning-to-communicate', 'https://github.com/emiliojorge/Inventing-a-Grounded-Language']"
neurips,6046,Value Iteration Networks,"['https://github.com/TheAbhiKumar/tensorflow-value-iteration-networks', 'https://github.com/Dungyichao/Electric-Vehicle-Route-Planning-on-Google-Map-Reinforcement-Learning', 'https://github.com/zuoxingdong/VIN_PyTorch_Visdom', 'https://github.com/LiorAl/GymValueIterationNetworks', 'https://github.com/avivt/VIN', 'https://github.com/sufengniu/GVIN']"
neurips,6399,InfoGAN: Interpretable Representation Learning by Information Maximizing Generative Adversarial Nets,"['https://github.com/sidneyp/bidirectional', 'https://github.com/Murali81/InfoGAN', 'https://github.com/VitoRazor/Gan_Architecture', 'https://github.com/SAGNIKMJR/MetaQNN_ImageGenerationGAN_DiscriminatorFixed_PyTorch', 'https://github.com/willwhitney/dc-ign', 'https://github.com/conan7882/tf-gans', 'https://github.com/Doyosae/CNN_Models', 'https://github.com/forrestbing/chinese-poetry-generation', 'https://github.com/eriklindernoren/PyTorch-GAN', 'https://github.com/jonasz/progressive_infogan', 'https://github.com/landeros10/infoganJL', 'https://github.com/Natsu6767/InfoGAN-PyTorch', 'https://github.com/yukia18/pytorch', 'https://github.com/forrestbing/multimodel-poetry-generation', 'https://github.com/tensorpack/tensorpack/tree/master/examples/GAN', 'https://github.com/rsbandhu/ISIC_2018', 'https://github.com/LJSthu/info-GAN', 'https://github.com/tensorflow/models/tree/master/research/gan', 'https://github.com/openai/InfoGAN', 'https://github.com/SeonbeomKim/TensorFlow-InfoGAN', 'https://github.com/jeanjerome/semisupervised_timeseries_infogan', 'https://github.com/amiryanj/socialways', 'https://github.com/buriburisuri/timeseries_gan', 'https://github.com/eriklindernoren/Keras-GAN']"
