conference,unique_id,title,categories,keywords
neurips,5884,Is Approval Voting Optimal Given Approval Votes?,{'Economics'},{'voting'}
neurips,6004,Secure Multi-party Differential Privacy,{'Privacy'},{'Differential privacy'}
neurips,5738,b-bit Marginal Regression,{'Economics'},{'trade'}
neurips,5831,Combinatorial Bandits Revisited,{'Economics'},{'bandit'}
neurips,6030,Fighting Bandits with a New Kind of Smoothness,{'Economics'},{'bandit'}
neurips,5957,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction,{'Safety'},{'Interpretability'}
neurips,5871,Bayesian Active Model Selection with an Application to Automated Audiometry,{'Healthcare'},{'diagnosis'}
neurips,5713,Differentially Private Learning of Structured Discrete Distributions,{'Privacy'},{'Differential privacy'}
neurips,5752,Distributed Submodular Cover: Succinctly Summarizing Massive Data,{'Economics'},{'trade'}
neurips,5842,Bandit Smooth Convex Optimization: Improving the Bias-Variance Tradeoff,{'Economics'},{'bandit'}
neurips,5795,Preconditioned Spectral Descent for Deep Learning,{'Attacks (Training)'},{'L-BFGS'}
neurips,5727,Convergence Analysis of Prediction Markets via Randomized Subspace Descent,{'Economics'},{'pricing'}
neurips,5732,Explore no more: Improved high-probability regret bounds for non-stochastic bandits,{'Economics'},{'bandit'}
neurips,5748,The Self-Normalized Estimator for Counterfactual Learning,{'Economics'},{'bandit'}
neurips,6029,Cornering Stationary and Restless Mixing Bandits with Remix-UCB,{'Economics'},{'bandit'}
neurips,5860,On-the-Job Learning with Bayesian Decision Theory,{'Economics'},{'decision theory'}
neurips,5658,Calibrated Structured Prediction,{'Healthcare'},{'diagnosis'}
neurips,5775,Learning Structured Output Representation using Deep Conditional Generative Models,{'Security'},{'injection'}
neurips,5491,Parallel Double Greedy Submodular Maximization,{'Economics'},{'trade'}
neurips,5378,Stochastic Multi-Armed-Bandit Problem with Non-stationary Rewards,{'Economics'},{'bandit'}
neurips,5546,Multi-View Perceptron: a Deep Model for Learning Face Identity and View Representations,{'Surveillance'},{'Face Recognition'}
neurips,5433,Combinatorial Pure Exploration of Multi-Armed Bandits,{'Economics'},{'bandit'}
neurips,5501,Bayes-Adaptive Simulation-based Search with Value Function Approximation,{'Economics'},{'bandit'}
neurips,5572,A Complete Variational Tracker,{'Robotics'},{'radar'}
neurips,5461,Bounded Regret for Finite-Armed Structured Bandits,{'Economics'},{'bandit'}
neurips,5462,Efficient learning by implicit exploration in bandit problems with side observations,{'Economics'},{'bandit'}
neurips,5589,Repeated Contextual Auctions with Strategic Buyers,{'Economics'},{'auction'}
neurips,5470,Distance-Based Network Recovery under Feature Correlation,{'Healthcare'},{'cancer'}
neurips,5377,Bandit Convex Optimization: Towards Tight Bounds,{'Economics'},{'bandit'}
neurips,5460,Best-Arm Identification in Linear Bandits,{'Economics'},{'bandit'}
neurips,5324,Predictive Entropy Search for Efficient Global Optimization of Black-box Functions,{'Finance'},{'finance'}
neurips,5379,Extreme bandits,{'Economics'},{'bandit'}
neurips,5538,Causal Strategic Inference in Networked Microfinance Economies,{'Economics'},{'economy'}
neurips,5380,"Discovering, Learning and Exploiting Relevance","{'Healthcare', 'Economics'}","{'bandit', 'diagnosis'}"
neurips,5391,The Large Margin Mechanism for Differentially Private Maximization,{'Privacy'},{'Differential privacy'}
neurips,5236,Localized Data Fusion for Kernel k-Means Clustering with Application to Cancer Biology,{'Healthcare'},{'cancer'}
neurips,5369,Conditional Swap Regret and Conditional Correlated Equilibrium,{'Economics'},{'bandit'}
neurips,5333,Large-scale L-BFGS using MapReduce,{'Attacks (Training)'},{'L-BFGS'}
neurips,5469,A Drifting-Games Analysis for Online Learning and Applications to Boosting,{'Economics'},{'bandit'}
neurips,5554,Automatic Discovery of Cognitive Skills to Improve the Prediction of Student Learning,{'Education'},{'student'}
neurips,5610,Stochastic Proximal Gradient Descent with Acceleration Techniques,{'Economics'},{'trade'}
neurips,5463,Learning to Optimize via Information-Directed Sampling,{'Economics'},{'bandit'}
neurips,5527,The Blinded Bandit: Learning with Adaptive Feedback,{'Economics'},{'bandit'}
neurips,5370,Efficient Partial Monitoring with Prior Information,{'Economics'},{'pricing'}
neurips,5507,Bayesian Nonlinear Support Vector Machines and Discriminative Factor Modeling,{'Safety'},{'Interpretability'}
neurips,5313,The Bayesian Case Model: A Generative Approach for Case-Based Reasoning and Prototype Classification,{'Safety'},{'Interpretability'}
neurips,5416,Deep Learning Face Representation by Joint Identification-Verification,{'Surveillance'},{'Face Recognition'}
neurips,5278,General Stochastic Networks for Classification,"{'Security', 'Economics'}","{'trade', 'injection'}"
neurips,5459,Tree-structured Gaussian Process Approximations,{'Economics'},{'trade'}
neurips,5425,A Multiplicative Model for Learning Distributed Text-Based Attribute Representations,{'Misinformation'},{'Text Generation'}
neurips,5587,Diverse Randomized Agents Vote to Win,{'Economics'},{'voting'}
neurips,5359,Controlling privacy in recommender systems,{'Economics'},{'trade'}
neurips,5381,Online combinatorial optimization with stochastic decision sets and adversarial losses,{'Economics'},{'bandit'}
neurips,5392,Extremal Mechanisms for Local Differential Privacy,{'Privacy'},{'Differential privacy'}
neurips,5300,Capturing Semantically Meaningful Word Dependencies with an Admixture of Poisson MRFs,{'Healthcare'},{'fitness'}
neurips,5330,A Latent Source Model for Online Collaborative Filtering,{'Economics'},{'bandit'}
neurips,5253,Consistency of weighted majority votes,{'Economics'},{'voting'}
neurips,5246,Algorithms for CVaR Optimization in MDPs,{'Finance'},{'finance'}
neurips,5227,Factoring Variations in Natural Images with Deep Gaussian Mixture Models,{'Education'},{'student'}
neurips,5375,Variational Gaussian Process State-Space Models,{'Economics'},{'trade'}
neurips,6406,Deep ADMM-Net for Compressive Sensing MRI,{'Attacks (Training)'},{'L-BFGS'}
neurips,6478,Fast and Provably Good Seedings for k-Means,{'Economics'},{'trade'}
neurips,6096,Learning a Probabilistic Latent Space of Object Shapes via 3D Generative-Adversarial Modeling,{'Misinformation'},{'GAN'}
neurips,6525,Verification Based Solution for Structured MAB Problems,{'Economics'},{'bandit'}
neurips,6430,Linear dynamical neural population models through nonlinear embeddings,{'Safety'},{'Interpretability'}
neurips,6341,Multi-armed Bandits: Competing with Optimal Sequences,{'Economics'},{'bandit'}
neurips,6111,Learning What and Where to Draw,{'Misinformation'},{'GANs'}
neurips,6066,f-GAN: Training Generative Neural Samplers using Variational Divergence Minimization,"{'Misinformation', 'Defense'}","{'GAN', 'adversarial training'}"
neurips,6355,Fairness in Learning: Classic and Contextual Bandits,{'Economics'},{'bandit'}
neurips,6544,Coupled Generative Adversarial Networks,{'Misinformation'},{'Image Generation'}
neurips,6194,Generating Videos with Scene Dynamics,{'Misinformation'},{'Video Generation'}
neurips,6157,Double Thompson Sampling for Dueling Bandits,{'Economics'},{'bandit'}
neurips,6442,Computational and Statistical Tradeoffs in Learning to Rank,{'Economics'},{'trade'}
neurips,6072,The Power of Adaptivity in Identifying Statistical Alternatives,{'Economics'},{'trade'}
neurips,6179,On Explore-Then-Commit strategies,{'Economics'},{'bandit'}
neurips,6146,SoundNet: Learning Sound Representations from Unlabeled Video,{'Education'},{'student'}
neurips,6050,Differential Privacy without Sensitivity,{'Privacy'},{'Differential privacy'}
neurips,6118,Gaussian Process Bandit Optimisation with Multi-fidelity Evaluations,{'Economics'},{'bandit'}
neurips,6369,Efficient Nonparametric Smoothness Estimation,{'Economics'},{'trade'}
neurips,6145,A Multi-Batch L-BFGS Method for Machine Learning,{'Attacks (Training)'},{'L-BFGS'}
neurips,6195,Causal Bandits: Learning Good Interventions via Causal Inference,{'Economics'},{'bandit'}
neurips,6277,Refined Lower Bounds for Adversarial Bandits,{'Economics'},{'bandit'}
neurips,6337,Dueling Bandits: Beyond Condorcet Winners to General Tournament Solutions,{'Economics'},{'bandit'}
neurips,6381,A Communication-Efficient Parallel Algorithm for Decision Tree,"{'Safety', 'Economics'}","{'voting', 'Interpretability'}"
neurips,6388,Deep Learning Models of the Retinal Response to Natural Scenes,{'Security'},{'injection'}
neurips,6524,Learning a Metric Embedding  for Face Recognition using the Multibatch Method,{'Surveillance'},{'Face Recognition'}
neurips,6134,Stochastic Structured Prediction under Bandit Feedback,{'Economics'},{'bandit'}
neurips,6425,Structured Sparse Regression via Greedy Hard Thresholding,{'Economics'},{'trade'}
neurips,6152,Learning Tree Structured Potential Games,{'Economics'},{'voting'}
neurips,6546,Multiple-Play Bandits in the Position-Based Model,{'Economics'},{'bandit'}
neurips,6511,Combinatorial Multi-Armed Bandit with General Reward Functions,{'Economics'},{'bandit'}
neurips,6370,Regret of Queueing Bandits,{'Economics'},{'bandit'}
neurips,6592,The Multi-fidelity Multi-armed Bandit,{'Economics'},{'bandit'}
neurips,6190,A Bandit Framework for Strategic Regression,"{'Privacy', 'Economics'}","{'bandit', 'Differential privacy'}"
neurips,6142,Data Poisoning Attacks on Factorization-Based Collaborative Filtering,{'Attacks (Training)'},{'Poisoning'}
neurips,6170,Privacy Odometers and Filters: Pay-as-you-Go Composition,{'Privacy'},{'Differential privacy'}
neurips,6454,A Non-parametric Learning Method for Confidently Estimating Patient&#39;s Clinical State and Dynamics,{'Healthcare'},{'cancer'}
neurips,6351,Sample Complexity of Automated Mechanism Design,{'Economics'},{'auction'}
neurips,6329,Short-Dot: Computing Large Linear Transforms Distributedly Using Coded Short Dot Products,{'Economics'},{'trade'}
neurips,6125,Improved Techniques for Training GANs,{'Misinformation'},{'GANs'}
neurips,6300,"Examples are not enough, learn to criticize! Criticism for Interpretability",{'Safety'},{'Interpretability'}
neurips,6429,Optimistic Bandit Convex Optimization,{'Economics'},{'bandit'}
neurips,6482,Blind Attacks on Machine Learners,"{'Attacks (Training)', 'Security'}","{'Data Injection', 'injection'}"
neurips,6059,Long-term Causal Effects via Behavioral Game Theory,{'Economics'},{'auction'}
neurips,6339,Measuring Neural Net Robustness with Constraints,{'Attacks (Production)'},{'Adversarial examples'}
neurips,6587,Probabilistic Inference with Generating Functions for Poisson Latent Variable Models,{'Climate'},{'ecology'}
neurips,6492,Quantized Random Projections and Non-Linear Estimation of Cosine Similarity,{'Economics'},{'trade'}
neurips,6062,Balancing Suspense and Surprise: Timely Decision Making with Endogenous Information Acquisition,{'Economics'},{'trade'}
neurips,6255,Conditional Generative Moment-Matching Networks,{'Education'},{'student'}
neurips,6137,Combinatorial semi-bandit with known covariance,{'Economics'},{'bandit'}
neurips,6244,High resolution neural connectivity from incomplete tracing data using nonnegative spline regression,{'Security'},{'injection'}
neurips,6563,MoCap-guided Data Augmentation for 3D Pose Estimation in the Wild,{'Misinformation'},{'Synthetic Images'}
neurips,6400,Improved Regret Bounds for Oracle-Based Adversarial Contextual Bandits,{'Economics'},{'bandit'}
neurips,6036,Optimistic Gittins Indices,{'Economics'},{'bandit'}
neurips,6449,Clustering with Same-Cluster Queries,{'Economics'},{'trade'}
neurips,6519,Synthesizing the preferred inputs for neurons in neural networks via deep generator networks,{'Misinformation'},{'Synthetic Images'}
neurips,6292,Linear Contextual Bandits with Knapsacks,{'Economics'},{'bandit'}
neurips,6321,RETAIN: An Interpretable Predictive Model for Healthcare using Reverse Time Attention Mechanism,{'Safety'},{'Interpretability'}
neurips,6498,Online and Differentially-Private Tensor Decomposition,{'Privacy'},{'Differential privacy'}
neurips,6097,Learning Sparse Gaussian Graphical Models with Overlapping Blocks,{'Healthcare'},{'cancer'}
neurips,6301,Large-Scale Price Optimization via Network Flow,{'Economics'},{'pricing'}
neurips,6415,Online Pricing with Strategic and Patient Buyers,{'Economics'},{'pricing'}
neurips,6536,Tracking the Best Expert in Non-stationary Stochastic Environments,{'Economics'},{'bandit'}
neurips,6221,Memory-Efficient Backpropagation Through Time,{'Economics'},{'trade'}
neurips,6452,Batched Gaussian Process Bandit Optimization via Determinantal Point Processes,{'Economics'},{'bandit'}
neurips,6488,Protein contact prediction from amino acid co-evolution using convolutional networks for graph-valued images,{'Healthcare'},{'protein'}
neurips,6090,Backprop KF: Learning Discriminative Deterministic State Estimators,{'Robotics'},{'autonomous vehicles'}
neurips,6120,An urn model for majority voting in classification ensembles,{'Economics'},{'voting'}
neurips,6266,Ancestral Causal Inference,{'Healthcare'},{'protein'}
neurips,6099,Professor Forcing: A New Algorithm for Training Recurrent Networks,"{'Misinformation', 'Economics'}","{'Image Generation', 'trade'}"
neurips,6177,Disease Trajectory Maps,{'Healthcare'},{'medical'}
neurips,6133,Learning in Games: Robustness of Fast Convergence,{'Economics'},{'bandit'}
neurips,6576,Algorithms and matching lower bounds for approximately-convex optimization,{'Economics'},{'trade'}
neurips,6527,Conditional Image Generation with PixelCNN Decoders,{'Misinformation'},{'Image Generation'}
neurips,6124,Achieving budget-optimality with adaptive schemes in crowdsourcing,{'Economics'},{'trade'}
neurips,6149,"Threshold Bandits, With and Without Censored Feedback",{'Economics'},{'bandit'}
neurips,6362,Beyond Exchangeability: The Chinese Voting Process,{'Economics'},{'voting'}
neurips,6597,Optimal Binary Classifier Aggregation for General Losses,{'Economics'},{'decision theory'}
neurips,6051,Disentangling factors of variation in deep representation using adversarial training,{'Defense'},{'adversarial training'}
neurips,6273,Fundamental Limits of Budget-Fidelity Trade-off in Label Crowdsourcing,{'Economics'},{'pricing'}
neurips,6263,Learning Deep Parsimonious Representations,{'Safety'},{'Interpretability'}
